trade_date,prediction_time,generated_at,fill_trade_date,contract_id,outer_block_id,future_end,pred_terminal_return,pred_slope_per_step,pred_range_pct,pred_close_dispersion_pct,pred_max_upside_pct,pred_max_downside_pct,pred_turning_count,pred_close_return_h1,pred_close_return_h2,pred_close_return_h3,pred_close_return_h4,pred_close_return_h5,actual_terminal_return,actual_slope_per_step,actual_range_pct,actual_close_dispersion_pct,actual_max_upside_pct,actual_max_downside_pct,actual_turning_count,actual_close_return_h1,actual_close_return_h2,actual_close_return_h3,actual_close_return_h4,actual_close_return_h5
2016-12-29T00:00:00+00:00,2016-12-30T14:50:14.329502576+00:00,2016-12-30T14:50:14.329502576+00:00,2017-01-02T00:00:00+00:00,NGG7@2017-01-27,outer-2017-2018,2017-01-06T00:00:00+00:00,-0.07665785289468652,-0.009568285848088711,0.07060811648074336,0.020525500882507326,-0.004895364407954239,-0.07550348088869763,2,-0.044459251473986994,-0.01275803945694276,-0.03549408630691908,-0.0440436950964308,-0.07665785289468652,-0.14270696452036802,-0.012851511169513793,0.10407358738501968,0.02351685104443627,-0.06228646517739822,-0.16636005256241782,2,-0.08015768725361372,-0.12851511169513807,-0.1445466491458608,-0.13193166885676744,-0.14270696452036802
2017-01-24T00:00:00+00:00,2017-01-25T14:49:27.263814922+00:00,2017-01-25T14:49:27.263814922+00:00,2017-01-26T00:00:00+00:00,NGH7@2017-02-24,outer-2017-2018,2017-01-31T00:00:00+00:00,0.009623642730020032,0.0078008927759025785,0.09872651338360723,0.012484335124221231,0.059175295574247055,-0.039551217809360106,3,-0.02427070183426261,-0.013636208215771828,0.005823237586302987,-0.003415969585311318,0.009623642730020032,-0.05722070844686655,-0.019860732667272188,0.11746896760520749,0.030161213267110045,0.05903723887375123,-0.0584317287314563,1,0.01816530426884655,0.025734181047532445,0.0027247956403269047,-0.022101120193763202,-0.05722070844686655
2017-02-13T00:00:00+00:00,2017-02-14T14:49:29.250496882+00:00,2017-02-14T14:49:29.250496882+00:00,2017-02-15T00:00:00+00:00,NGH7@2017-02-24,outer-2017-2018,2017-02-20T00:00:00+00:00,0.05647391204990271,0.01211680825475379,0.06267608494105784,0.019254186689608925,0.06338658565626742,0.0007105007152095055,0,0.014587292291882825,0.015439136071431436,0.016284874902727342,0.05283397910292953,0.05647391204990271,-0.0539433253670194,-0.013758962103106865,0.08501194947080919,0.020390816578119874,0.022191874359849928,-0.06282007511095933,1,0.0027313076135200287,-0.02663024923181967,-0.029361556845339698,-0.05087060430180945,-0.0539433253670194
2017-03-07T00:00:00+00:00,2017-03-08T14:49:23.130408594+00:00,2017-03-08T14:49:23.130408594+00:00,2017-03-09T00:00:00+00:00,NGJ7@2017-03-29,outer-2017-2018,2017-03-14T00:00:00+00:00,-0.004346554147336756,-0.001612215837399778,0.12812367167269006,0.007633548947468307,0.031667933901791345,-0.09645573777089855,4,-0.001828289232474578,0.008780669230385563,-0.015202619182370203,-0.0023049593138878555,-0.004346554147336756,0.03223545900490543,-0.0040644709180097886,0.07007708479327265,0.01609486205726115,0.08234057463209532,0.012263489838822528,1,0.04940434477925715,0.06587245970567612,0.0802382620882971,0.059565522074281674,0.03223545900490543
2017-03-29T00:00:00+00:00,2017-03-30T13:52:19.238774064+00:00,2017-03-30T13:52:19.238774064+00:00,2017-03-31T00:00:00+00:00,NGK7@2017-04-26,outer-2017-2018,2017-04-05T00:00:00+00:00,-0.028336308852537573,-0.00966331919491349,0.055600220570847375,0.01372723360992422,0.02073737913160767,-0.03486284143923979,1,0.009818519684777094,0.0005922320469367026,-0.0063179046943908634,-0.019731302827568853,-0.028336308852537573,0.017096673919801075,0.007304942493005905,0.07025178737954615,0.016827680120079222,0.04041032017407509,-0.029841467205470984,4,-0.007771215418091337,0.0006216972334471826,-0.02269194902082683,0.023935343487721417,0.017096673919801075
2017-04-19T00:00:00+00:00,2017-04-20T13:48:54.386580250+00:00,2017-04-20T13:48:54.386580250+00:00,2017-04-21T00:00:00+00:00,NGK7@2017-04-26,outer-2017-2018,2017-04-26T00:00:00+00:00,-0.04344545262734345,-0.009738419870597814,0.07370938327992597,0.01383378098728951,0.017427743415473707,-0.056281639864452226,0,-0.003913634249409159,-0.01596162012751945,-0.02175892856801187,-0.03428218207762901,-0.04344545262734345,-0.01567398119122254,0.00015673981191222113,0.05109717868338566,0.011940240939012341,-0.0015673981191222097,-0.05266457680250791,3,-0.02946708463949843,-0.022257053291535933,-0.041065830721003116,-0.0482758620689655,-0.01567398119122254
2017-05-11T00:00:00+00:00,2017-05-12T13:46:23.409223245+00:00,2017-05-12T13:46:23.409223245+00:00,2017-05-14T00:00:00+00:00,NGM7@2017-05-26,outer-2017-2018,2017-05-18T00:00:00+00:00,-0.0320215596045893,-0.0015323046726443024,0.03182771263224465,0.004889094862659632,-0.006470575216581564,-0.03829828784882616,2,-0.019873039628320766,-0.02810835279247892,-0.024542760127161944,-0.019134359566384873,-0.0320215596045893,-0.05313149302463649,-0.015791035915701992,0.07331552389433062,0.023545458410408063,0.011576135351736294,-0.06173938854259431,1,0.004749183734045648,-0.00534283170080152,-0.04125853368952215,-0.047491837340457144,-0.05313149302463649
2017-06-05T00:00:00+00:00,2017-06-06T13:49:16.538428448+00:00,2017-06-06T13:49:16.538428448+00:00,2017-06-07T00:00:00+00:00,NGN7@2017-06-28,outer-2017-2018,2017-06-12T00:00:00+00:00,0.051467603103141135,0.008325103304202976,0.07720754995157318,0.015453587795118823,0.09407702615220304,0.01686947620062984,1,0.023774497343445278,0.04256461667198752,0.05614791737031477,0.07042943819462555,0.051467603103141135,0.011741026501174145,-0.0009728279100972758,0.03924857430392486,0.003960108571183838,0.03824220060382433,-0.0010063737001004824,1,0.01308285810130827,0.020127474002012757,0.021133847702113462,0.01308285810130827,0.011741026501174145
2017-06-27T00:00:00+00:00,2017-06-28T13:52:57.206181429+00:00,2017-06-28T13:52:57.206181429+00:00,2017-06-29T00:00:00+00:00,NGQ7@2017-07-27,outer-2017-2018,2017-07-04T00:00:00+00:00,0.007326771874168747,0.00020430301948552092,0.05907636104101595,0.011943167863306925,0.03101023053841878,-0.028066130502597098,2,0.015384991963704575,-0.019887608176520466,-0.005272799094049541,-0.0017281378025936212,0.007326771874168747,-0.023248199083169552,-0.006352324819908319,0.061231172233136816,0.012473680105628446,0.02226588081204972,-0.03896529142108707,3,-0.004911591355599154,-0.004256712508185934,-0.03307138179436808,-0.03110674525212831,-0.023248199083169552
2017-07-18T00:00:00+00:00,2017-07-19T13:53:49.582891993+00:00,2017-07-19T13:53:49.582891993+00:00,2017-07-20T00:00:00+00:00,NGQ7@2017-07-27,outer-2017-2018,2017-07-25T00:00:00+00:00,-0.024085156055734247,-0.001080015256212063,0.08994505443368572,0.0035151548062711067,0.030391747009138603,-0.05955330742454723,3,-0.020777262817462172,-0.023815841402237914,-0.017511183815213105,-0.0280002074878144,-0.024085156055734247,-0.04384540435206241,-0.007307567392010406,0.07599870087690808,0.013276186296424505,0.011367327054238263,-0.06463137382266981,1,-0.015589477102955551,-0.03864891198441056,-0.04611886976291013,-0.0552127314063009,-0.04384540435206241
