outer_block_id,prediction_time,generated_at,contract_id,pred_terminal_return,actual_terminal_return,pred_terminal_q10_return,pred_terminal_q90_return,pred_slope_per_step,actual_slope_per_step,pred_close_dispersion_pct,actual_close_dispersion_pct,pred_close_return_h1,actual_close_return_h1,pred_q10_close_return_h1,pred_q90_close_return_h1,pred_close_return_h2,actual_close_return_h2,pred_q10_close_return_h2,pred_q90_close_return_h2,pred_close_return_h3,actual_close_return_h3,pred_q10_close_return_h3,pred_q90_close_return_h3,pred_close_return_h4,actual_close_return_h4,pred_q10_close_return_h4,pred_q90_close_return_h4,pred_close_return_h5,actual_close_return_h5,pred_q10_close_return_h5,pred_q90_close_return_h5
outer-2017-2018,2017-08-09T13:48:43.774228632+00:00,2017-08-09T13:48:43.774228632+00:00,NGU7@2017-08-29,0.001460433006286621,0.030528931487397992,-0.04091465473175049,0.051056742668151855,0.00015985965728759774,-0.00653177138800141,0.0002697215531952679,0.013137418253427452,0.0007212162017822266,0.057862974795882094,-0.019128501415252686,0.023299098014831543,0.0007568597793579102,0.06141285055023071,-0.026469767093658447,0.03246331214904785,0.0010557174682617188,0.06922257720979763,-0.031787216663360596,0.0402681827545166,0.0008770227432250977,0.050763223287184855,-0.0370713472366333,0.04624021053314209,0.001460433006286621,0.030528931487397992,-0.04091465473175049,0.051056742668151855
outer-2017-2018,2017-09-07T13:48:29.735066436+00:00,2017-09-07T13:48:29.735066436+00:00,NGV7@2017-09-27,-0.008149921894073486,0.01828457446808507,-0.056831300258636475,0.03721356391906738,-0.002083957195281983,0.01349734042553192,0.002949483459815383,0.01947173622895585,9.620189666748047e-05,-0.03590425531914898,-0.0221368670463562,0.02346813678741455,-0.0017598271369934082,-0.02759308510638303,-0.034552931785583496,0.030083775520324707,-0.0037575364112854004,-0.018949468085106336,-0.043920159339904785,0.03374803066253662,-0.006107151508331299,-0.0009973404255319007,-0.05132991075515747,0.036148667335510254,-0.008149921894073486,0.01828457446808507,-0.056831300258636475,0.03721356391906738
outer-2017-2018,2017-09-29T13:53:45.251470074+00:00,2017-09-29T13:53:45.251470074+00:00,NGX7@2017-10-27,0.00246584415435791,-0.03649635036496346,-0.03501373529434204,0.04455912113189697,9.881258010864266e-05,-0.006901128069011274,0.0002259270113427192,0.013587152900552337,0.0019040107727050781,0.0,-0.016094684600830078,0.02124190330505371,0.0020363330841064453,-0.029528865295288642,-0.02255380153656006,0.030699491500854492,0.0023041963577270508,-0.0371599203715991,-0.02794569730758667,0.03663766384124756,0.001900792121887207,-0.025547445255474477,-0.03200024366378784,0.04021573066711426,0.00246584415435791,-0.03649635036496346,-0.03501373529434204,0.04455912113189697
outer-2017-2018,2017-10-19T14:19:13.636238127+00:00,2017-10-19T14:19:13.636238127+00:00,NGX7@2017-10-27,0.002979755401611328,0.020550330895158453,-0.03508371114730835,0.048038601875305176,0.00042287111282348635,0.0016370602577499003,0.0006231612642295659,0.01087175823052562,0.0011506080627441406,0.013584117032392928,-0.017809152603149414,0.021836519241333008,0.0019446611404418945,0.03901079763148729,-0.022988975048065186,0.03173649311065674,0.002461671829223633,0.034482758620689724,-0.027579069137573242,0.038909077644348145,0.002515077590942383,0.04144897248345525,-0.03195232152938843,0.043697476387023926,0.002979755401611328,0.020550330895158453,-0.03508371114730835,0.048038601875305176
outer-2017-2018,2017-11-10T14:18:37.811490006+00:00,2017-11-10T14:18:37.811490006+00:00,NGZ7@2017-11-28,-0.006358623504638672,-0.043600124571784415,-0.052271127700805664,0.03343856334686279,-0.0008741378784179689,-0.008688881968234186,0.0013504431117326021,0.0140128031284687,-0.0028911828994750977,-0.007162877608221652,-0.02080744504928589,0.01830577850341797,-0.0028229355812072754,-0.02211149174711924,-0.03160440921783447,0.024016380310058594,-0.0032621026039123535,-0.04328869511055744,-0.040015578269958496,0.02781987190246582,-0.0046294331550598145,-0.03612581750233557,-0.04695248603820801,0.030918359756469727,-0.006358623504638672,-0.043600124571784415,-0.052271127700805664,0.03343856334686279
outer-2017-2018,2017-12-08T14:19:11.824613273+00:00,2017-12-08T14:19:11.824613273+00:00,NGF8@2017-12-27,0.02279198169708252,-0.03096867122794389,-0.04488462209701538,0.09473955631256104,0.00411376953125,-0.013863881886928366,0.005920748226344585,0.021451856467994523,0.006083130836486816,0.020165646380986724,-0.027215778827667236,0.0458606481552124,0.012209773063659668,0.010803024846957054,-0.03200125694274902,0.06486284732818604,0.017259955406188965,-0.026647461289161067,-0.035644471645355225,0.0787118673324585,0.01992976665496826,-0.025567158804465362,-0.04029589891433716,0.08645772933959961,0.02279198169708252,-0.03096867122794389,-0.04488462209701538,0.09473955631256104
outer-2017-2018,2018-01-10T14:19:07.256630145+00:00,2018-01-10T14:19:07.256630145+00:00,NGG8@2018-01-29,-0.005041062831878662,0.0581670612106866,-0.0826256275177002,0.06242990493774414,-0.0014780521392822271,-0.001961447412918481,0.0021911035291850567,0.011423498002085352,0.0002684593200683594,0.055461616503212685,-0.037614405155181885,0.03387296199798584,0.0007169246673583984,0.08488332769699025,-0.055135905742645264,0.04677927494049072,-0.001369178295135498,0.05377071356104168,-0.06692749261856079,0.052791714668273926,-0.0034445524215698242,0.0598579641528576,-0.07584846019744873,0.0577465295791626,-0.005041062831878662,0.0581670612106866,-0.0826256275177002,0.06242990493774414
outer-2017-2018,2018-02-08T14:19:07.951648592+00:00,2018-02-08T14:19:07.951648592+00:00,NGH8@2018-02-26,0.0005511045455932617,-0.03394833948339482,-0.06480365991592407,0.08323550224304199,0.0015479862689971923,0.002250922509225106,0.00226096180267632,0.0067259969830638835,-0.005763411521911621,-0.03874538745387457,-0.034184813499450684,0.027456283569335938,-0.005278229713439941,-0.05092250922509223,-0.043082475662231445,0.045624375343322754,-0.003147304058074951,-0.049446494464944646,-0.05040943622589111,0.06052136421203613,-0.002427399158477783,-0.03800738007380067,-0.05898529291152954,0.07165396213531494,0.0005511045455932617,-0.03394833948339482,-0.06480365991592407,0.08323550224304199
outer-2017-2018,2018-03-06T14:18:32.383947335+00:00,2018-03-06T14:18:32.383947335+00:00,NGJ8@2018-03-27,0.0003103017807006836,0.027286135693215252,-0.029052436351776123,0.030636906623840332,0.00030647516250610363,-0.0004793510324483604,0.0004479655181057751,0.010098129747514095,-0.0010373592376708984,0.0265486725663715,-0.015824615955352783,0.012310028076171875,-0.00039780139923095703,0.014011799410029502,-0.01984351873397827,0.018414020538330078,-0.0003624558448791504,0.0018436578171090456,-0.0235024094581604,0.023424148559570312,-2.8371810913085938e-05,0.007743362831858391,-0.026380419731140137,0.02754521369934082,0.0003103017807006836,0.027286135693215252,-0.029052436351776123,0.030636906623840332
outer-2017-2018,2018-04-04T13:19:13.701488733+00:00,2018-04-04T13:19:13.701488733+00:00,NGK8@2018-04-26,0.0026395320892333984,-0.014798372179060326,-0.02793097496032715,0.03300797939300537,0.0005026578903198243,-0.0009988901220865938,0.0007186270668171346,0.004683164601834052,0.0006310939788818359,-0.009618941916389123,-0.016068220138549805,0.01712632179260254,0.0013580322265625,-0.002589715131335435,-0.01995307207107544,0.022891640663146973,0.001816868782043457,-0.007029226785053577,-0.02317368984222412,0.027317523956298828,0.002367734909057617,-0.00221975582685896,-0.025833547115325928,0.030782222747802734,0.0026395320892333984,-0.014798372179060326,-0.02793097496032715,0.03300797939300537
outer-2017-2018,2018-04-25T13:19:05.663858406+00:00,2018-04-25T13:19:05.663858406+00:00,NGM8@2018-05-29,-0.0022420883178710938,-0.004966300106420629,-0.031770169734954834,0.023724675178527832,-0.00016593933105468764,-0.001312522170982598,0.00028948805993422866,0.008360331539043113,-0.0015377402305603027,0.0017736786094360024,-0.017067432403564453,0.01322031021118164,-0.0015442371368408203,-0.018091521816246958,-0.02269977331161499,0.017300724983215332,-0.0014424920082092285,-0.018446257538134114,-0.0260927677154541,0.020262837409973145,-0.0017949342727661133,-0.01773678609435969,-0.029372990131378174,0.02225494384765625,-0.0022420883178710938,-0.004966300106420629,-0.031770169734954834,0.023724675178527832
outer-2017-2018,2018-05-15T13:19:28.311974866+00:00,2018-05-15T13:19:28.311974866+00:00,NGM8@2018-05-29,-0.004297733306884766,-0.005992245329573653,-0.032889485359191895,0.01812601089477539,-0.0007491230964660645,0.00010574550581596806,0.001068476471118629,0.004349156662724635,-0.0012296438217163086,-0.00845964046528025,-0.015682458877563477,0.01128852367401123,-0.0023655295372009277,0.0035248501938667243,-0.022316575050354004,0.01381075382232666,-0.0029862523078918457,0.0,-0.02673041820526123,0.015509605407714844,-0.003720581531524658,-0.00035248501938678345,-0.03028935194015503,0.017012357711791992,-0.004297733306884766,-0.005992245329573653,-0.032889485359191895,0.01812601089477539
outer-2017-2018,2018-06-07T13:20:45.582672308+00:00,2018-06-07T13:20:45.582672308+00:00,NGN8@2018-06-27,-0.0011957287788391113,0.02104173853052771,-0.025958895683288574,0.01963937282562256,-0.0004652678966522217,0.0038634011728182044,0.0006646650726906955,0.006753908658445253,0.0006324052810668945,0.002069679199723895,-0.01185309886932373,0.01179802417755127,4.851818084716797e-05,0.012073128665057054,-0.01703864336013794,0.015252351760864258,-0.0004941821098327637,0.019661952397378446,-0.020664513111114502,0.017081260681152344,-0.0009478926658630371,0.012763021731631463,-0.023747503757476807,0.01869499683380127,-0.0011957287788391113,0.02104173853052771,-0.025958895683288574,0.01963937282562256
outer-2017-2018,2018-06-29T13:20:34.168122600+00:00,2018-06-29T13:20:34.168122600+00:00,NGQ8@2018-07-27,-0.003936111927032471,-0.03903598099117456,-0.027791857719421387,0.01670396327972412,-0.0006937921047210694,-0.006076035302104575,0.0009922869503498077,0.009476732070328267,-0.001177668571472168,-0.012219959266802416,-0.015240192413330078,0.010300636291503906,-0.0021520256996154785,-0.029192124915139228,-0.01990145444869995,0.013162493705749512,-0.0028492212295532227,-0.03326544467074011,-0.022878706455230713,0.014796972274780273,-0.0035730600357055664,-0.03632043448744071,-0.025601506233215332,0.015996694564819336,-0.003936111927032471,-0.03903598099117456,-0.027791857719421387,0.01670396327972412
outer-2017-2018,2018-07-20T13:20:44.522899141+00:00,2018-07-20T13:20:44.522899141+00:00,NGQ8@2018-07-27,0.007060527801513672,0.0007217610970768895,-0.022835075855255127,0.036445021629333496,0.0013170242309570315,0.00479971129556116,0.0018653256120160222,0.007928209731336549,0.0016814470291137695,-0.013352580295922012,-0.013672351837158203,0.01702141761779785,0.0030565261840820312,-0.01804402742692157,-0.017203152179718018,0.023642420768737793,0.004209995269775391,-0.0115481775532299,-0.0197332501411438,0.028592944145202637,0.005468606948852539,0.0018044027426922238,-0.02159595489501953,0.032744526863098145,0.007060527801513672,0.0007217610970768895,-0.022835075855255127,0.036445021629333496
outer-2017-2018,2018-08-13T13:21:04.801793974+00:00,2018-08-13T13:21:04.801793974+00:00,NGU8@2018-08-29,-0.0065337419509887695,-0.0034071550255537764,-0.03762316703796387,0.016149044036865234,-0.0013139247894287114,-0.0013287904599659228,0.0018674067687243223,0.004220473612865932,-0.001273810863494873,0.004770017035774954,-0.01584404706954956,0.01056063175201416,-0.002935945987701416,0.0,-0.02375924587249756,0.012553930282592773,-0.00433725118637085,-0.006814310051107331,-0.02935969829559326,0.013795018196105957,-0.005555331707000732,0.003066439522998232,-0.03403186798095703,0.015047192573547363,-0.0065337419509887695,-0.0034071550255537764,-0.03762316703796387,0.016149044036865234
outer-2017-2018,2018-09-05T13:20:53.110436712+00:00,2018-09-05T13:20:53.110436712+00:00,NGV8@2018-09-26,0.00542294979095459,0.0074573863636364646,-0.027015745639801025,0.0350722074508667,0.001036977767944336,0.005042613636363638,0.0015121079050004482,0.008578769343282767,0.0007747411727905273,-0.012073863636363535,-0.01617252826690674,0.017981767654418945,0.0023311376571655273,-0.01455965909090906,-0.020509183406829834,0.025054097175598145,0.002980947494506836,-0.014914772727272707,-0.023444533348083496,0.028713107109069824,0.0034044981002807617,-0.003196022727272707,-0.026109635829925537,0.031220078468322754,0.00542294979095459,0.0074573863636364646,-0.027015745639801025,0.0350722074508667
outer-2017-2018,2018-09-27T13:20:36.952484557+00:00,2018-09-27T13:20:36.952484557+00:00,NGX8@2018-10-29,-0.00467526912689209,0.09057239057239053,-0.04181796312332153,0.019930362701416016,-0.0012008905410766605,0.020875420875420915,0.0017066203290596604,0.029842668462375047,5.5789947509765625e-05,0.010437710437710246,-0.018146276473999023,0.01398622989654541,-0.0013022422790527344,0.018181818181818077,-0.026922106742858887,0.016945958137512207,-0.002710878849029541,0.04781144781144775,-0.03300565481185913,0.01814723014831543,-0.003849029541015625,0.06666666666666665,-0.038105309009552,0.019350647926330566,-0.00467526912689209,0.09057239057239053,-0.04181796312332153,0.019930362701416016
outer-2017-2018,2018-10-17T13:20:38.700060821+00:00,2018-10-17T13:20:38.700060821+00:00,NGX8@2018-10-29,-0.01146477460861206,-0.007997539218701832,-0.06912356615066528,0.028282523155212402,-0.0027644753456115725,-0.004029529375576725,0.003988755401223898,0.01142011987702271,-0.0011921525001525879,-0.0018455859735465596,-0.026253461837768555,0.02021634578704834,-0.003575623035430908,-0.006151953245155384,-0.040489137172698975,0.024011611938476562,-0.00781714916229248,-0.015995078437403887,-0.053368568420410156,0.023556232452392578,-0.010675132274627686,-0.034143340510612075,-0.06317514181137085,0.024909377098083496,-0.01146477460861206,-0.007997539218701832,-0.06912356615066528,0.028282523155212402
outer-2017-2018,2018-11-14T14:20:17.552525798+00:00,2018-11-14T14:20:17.552525798+00:00,NGZ8@2018-11-28,-0.046017229557037354,0.13106676521310678,-0.16142946481704712,0.012303709983825684,-0.008182209730148314,0.0363636363636364,0.01160262431949377,0.06146102953333666,-0.013427674770355225,-0.033259423503326,-0.08720779418945312,0.017171502113342285,-0.019540250301361084,0.08154717910815457,-0.11953926086425781,0.014628410339355469,-0.028424441814422607,0.12712490761271256,-0.13833928108215332,0.01170647144317627,-0.03618323802947998,0.11653116531165297,-0.1511363983154297,0.012204170227050781,-0.046017229557037354,0.13106676521310678,-0.16142946481704712,0.012303709983825684
outer-2017-2018,2018-12-06T14:19:14.707541485+00:00,2018-12-06T14:19:14.707541485+00:00,NGF9@2018-12-27,-0.009920775890350342,-0.07559055118110247,-0.15740007162094116,0.054448843002319336,-0.004336339235305787,-0.023442069741282334,0.006135828327387571,0.04080024888297194,0.0074388980865478516,0.01237345331833506,-0.0555000901222229,0.04309093952178955,0.0033971071243286133,0.04499437570303688,-0.09167879819869995,0.04941749572753906,-0.0014420747756958008,0.01709786276715408,-0.11915606260299683,0.05026578903198242,-0.005246937274932861,-0.013498312710911287,-0.14090168476104736,0.05357706546783447,-0.009920775890350342,-0.07559055118110247,-0.15740007162094116,0.054448843002319336
outer-2017-2018,2018-12-28T14:19:40.317744353+00:00,2018-12-28T14:19:40.317744353+00:00,NGG9@2019-01-29,-0.006617069244384766,-0.17238446271618946,-0.07561701536178589,0.1297527551651001,-0.0018748521804809568,-0.010575559965976778,0.002676844596862793,0.018023582341912356,0.0004678964614868164,-0.11936489934788774,-0.04275554418563843,0.07657384872436523,-0.0007889866828918457,-0.16075985256592007,-0.05483424663543701,0.09856021404266357,-0.0025203824043273926,-0.15452225687553156,-0.062437474727630615,0.11202669143676758,-0.005367577075958252,-0.1604763254890843,-0.06952708959579468,0.12054693698883057,-0.006617069244384766,-0.17238446271618946,-0.07561701536178589,0.1297527551651001
outer-2019-2020,2018-12-31T14:20:08.679408268+00:00,2018-12-31T14:20:08.679408268+00:00,NGG9@2019-01-29,0.01639580726623535,-0.11016949152542366,-0.04626888036727905,0.15129244327545166,-0.0006993532180786131,-0.0003631961259080043,0.0011365384561941028,0.011838745287898272,0.01865065097808838,-0.09745762711864392,-0.022185862064361572,0.09909069538116455,0.019016742706298828,-0.10381355932203384,-0.030149221420288086,0.12022507190704346,0.018629074096679688,-0.11652542372881347,-0.03600764274597168,0.13398253917694092,0.01653289794921875,-0.08202179176755442,-0.04157984256744385,0.14211571216583252,0.01639580726623535,-0.11016949152542366,-0.04626888036727905,0.15129244327545166
outer-2019-2020,2019-01-22T14:19:49.130157568+00:00,2019-01-22T14:19:49.130157568+00:00,NGG9@2019-01-29,-0.0033782124519348145,-0.14490213263219398,-0.08751291036605835,0.05730903148651123,-0.0011007726192474368,-0.013496932515337439,0.0015860431594774127,0.03284189079348893,0.0013414621353149414,-0.11451942740286292,-0.02323782444000244,0.029302358627319336,-0.00011599063873291016,-0.07712532865907107,-0.04391902685165405,0.0374600887298584,-0.0004641413688659668,-0.07274320771253284,-0.06177079677581787,0.044291019439697266,-0.0016843676567077637,-0.15132924335378328,-0.07652592658996582,0.05075538158416748,-0.0033782124519348145,-0.14490213263219398,-0.08751291036605835,0.05730903148651123
outer-2019-2020,2019-02-13T14:19:14.994049689+00:00,2019-02-13T14:19:14.994049689+00:00,NGH9@2019-02-26,0.008498787879943848,0.003398791540785373,-0.052688777446746826,0.10425376892089844,0.0011511445045471194,0.00694864048338365,0.0016990851145237684,0.011167014850922162,0.0037659406661987305,-0.028700906344410915,-0.027807116508483887,0.04388749599456787,0.0040514469146728516,-0.0060422960725075026,-0.035112619400024414,0.06633460521697998,0.005771160125732422,-0.011329305135951762,-0.040869951248168945,0.08096015453338623,0.006097197532653809,-0.0007552870090635766,-0.048148930072784424,0.09249365329742432,0.008498787879943848,0.003398791540785373,-0.052688777446746826,0.10425376892089844
outer-2019-2020,2019-03-14T13:33:41.905875775+00:00,2019-03-14T13:33:41.905875775+00:00,NGJ9@2019-03-27,-0.008925199508666992,-0.002111189303307559,-0.04888308048248291,0.02490413188934326,-0.0013845860958099367,0.005559465165376509,0.001969191012904048,0.010007819189095706,-0.0036469101905822754,-0.017945109078114085,-0.025920510292053223,0.01392221450805664,-0.004686236381530762,-0.01688951442646025,-0.034963130950927734,0.01870131492614746,-0.0065500736236572266,0.0014074595355384467,-0.041333556175231934,0.020624637603759766,-0.007975518703460693,0.0070372976776917895,-0.04585003852844238,0.022785067558288574,-0.008925199508666992,-0.002111189303307559,-0.04888308048248291,0.02490413188934326
outer-2019-2020,2019-04-08T13:22:02.047181351+00:00,2019-04-08T13:22:02.047181351+00:00,NGK9@2019-04-26,0.0048438310623168945,-0.013437849944008984,-0.022548377513885498,0.03863704204559326,0.0009250998497009279,-0.006606942889137746,0.0013234736397862434,0.009429574062117401,0.0008608102798461914,0.011198208286674172,-0.01530754566192627,0.01873791217803955,0.0022155046463012695,0.0074654721911160404,-0.018366336822509766,0.026313185691833496,0.00284421443939209,-0.0011198208286672395,-0.020402371883392334,0.03102576732635498,0.0035004615783691406,-0.009331840238895106,-0.021983563899993896,0.0347975492477417,0.0048438310623168945,-0.013437849944008984,-0.022548377513885498,0.03863704204559326
outer-2019-2020,2019-05-01T13:18:53.199587789+00:00,2019-05-01T13:18:53.199587789+00:00,NGM9@2019-05-29,0.0026918649673461914,-0.011641443538998764,-0.025738656520843506,0.03724932670593262,0.0002948403358459473,-0.004967015909972816,0.00045468087773770094,0.008699204513280248,0.00127410888671875,0.005820721769499437,-0.014865696430206299,0.016911864280700684,0.0019364356994628906,-0.005820721769499437,-0.018216848373413086,0.02370774745941162,0.0018213987350463867,-0.004268529297632995,-0.02137690782546997,0.028532028198242188,0.0020493268966674805,-0.020566550252231197,-0.024168789386749268,0.03335690498352051,0.0026918649673461914,-0.011641443538998764,-0.025738656520843506,0.03724932670593262
outer-2019-2020,2019-05-21T13:22:16.942380480+00:00,2019-05-21T13:22:16.942380480+00:00,NGM9@2019-05-29,-0.003167271614074707,-0.034521575984990616,-0.02829909324645996,0.026026487350463867,-0.00012091994285583506,0.0022889305816134976,0.00020655430853366852,0.00670148265642197,-0.0027433037757873535,-0.042401500938086256,-0.01669895648956299,0.011488914489746094,-0.002659738063812256,-0.031144465290806833,-0.020793259143829346,0.016480445861816406,-0.0031349658966064453,-0.02514071294559106,-0.02405869960784912,0.01991903781890869,-0.0030210018157958984,-0.024015009380863095,-0.0262296199798584,0.023598194122314453,-0.003167271614074707,-0.034521575984990616,-0.02829909324645996,0.026026487350463867
